true_pos,obs_pos,true_var
172,177,20
172,177,20
172,177,20
172,177,20
172,177,20
172,177,20
172,177,20
172,177,20
172,177,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,156,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,139,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,162,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,178,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,140,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,145,20
172,147,20
172,147,20
172,147,20
172,147,20
172,147,20
172,147,20
172,147,20
172,147,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,172,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,151,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,183,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,154,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,163,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,199,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,182,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,216,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,167,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,184,20
172,184,20
172,184,20
172,184,20
172,184,20
172,184,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,195,20
172,187,20
172,187,20
172,187,20
172,187,20
172,187,20
172,187,20
172,187,20
172,187,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,179,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,180,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,181,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,193,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,169,20
172,173,20
172,173,20
172,173,20
172,173,20
172,173,20
172,173,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
172,189,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,175,20
142,175,20
142,175,20
142,175,20
142,175,20
142,175,20
142,175,20
142,175,20
142,175,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,134,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,151,20
142,101,20
142,101,20
142,101,20
142,101,20
142,101,20
142,101,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,118,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,149,20
142,190,20
142,190,20
142,190,20
142,190,20
142,190,20
142,190,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,137,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,141,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,145,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,144,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,120,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,184,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,158,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,113,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,138,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,189,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,123,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,167,20
142,167,20
142,167,20
142,167,20
142,167,20
142,167,20
142,132,20
142,132,20
142,132,20
142,132,20
142,132,20
142,132,20
142,132,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,179,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
142,133,20
