true_pos,obs_pos,true_var
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,74,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,34,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,27,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,76,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,83,20
62,83,20
62,83,20
62,83,20
62,83,20
62,83,20
62,83,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,81,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,71,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,64,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,87,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,37,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,100,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,60,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,66,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,59,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,86,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,56,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,96,20
62,36,20
62,36,20
62,36,20
62,36,20
62,36,20
62,36,20
62,36,20
62,36,20
62,36,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,57,20
62,93,20
62,93,20
62,93,20
62,93,20
62,93,20
62,93,20
62,93,20
62,93,20
62,93,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,65,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,111,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,70,20
62,47,20
62,47,20
62,47,20
62,47,20
62,47,20
62,47,20
62,47,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,35,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
62,33,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,101,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,107,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,75,20
82,114,20
82,114,20
82,114,20
82,114,20
82,114,20
82,114,20
82,114,20
82,114,20
82,114,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,52,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,78,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,58,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,99,20
82,74,20
82,74,20
82,74,20
82,74,20
82,74,20
82,74,20
82,74,20
82,74,20
82,74,20
