true_pos,obs_pos,true_var
128,132,10
128,132,10
128,132,10
128,132,10
128,132,10
128,132,10
128,132,10
128,132,10
128,132,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,125,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,133,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,141,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,107,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,134,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,123,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,127,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,122,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,131,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
128,126,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,86,10
108,103,10
108,103,10
108,103,10
108,103,10
108,103,10
108,103,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,92,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,91,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,105,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,104,10
108,109,10
108,109,10
108,109,10
108,109,10
108,109,10
108,109,10
108,109,10
