true_pos,obs_pos,true_var
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,105,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,139,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,104,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,75,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,86,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,103,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
110,100,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,196,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,106,20
150,174,20
150,174,20
150,174,20
150,174,20
150,174,20
150,174,20
150,174,20
150,174,20
150,174,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,137,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,182,20
150,151,20
150,151,20
150,151,20
150,151,20
150,151,20
150,151,20
150,151,20
150,151,20
150,151,20
150,166,20
150,166,20
150,166,20
150,166,20
150,166,20
150,166,20
150,166,20
150,166,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,171,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,190,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,178,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,217,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,212,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,181,20
190,177,20
190,177,20
190,177,20
190,177,20
190,177,20
190,177,20
190,177,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,161,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,140,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,201,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,178,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,158,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,170,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,146,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,185,20
160,185,20
160,185,20
160,185,20
160,185,20
160,185,20
160,185,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,154,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,137,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,123,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
160,188,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,196,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,236,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,207,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,184,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,145,20
200,190,20
200,190,20
200,190,20
200,190,20
200,190,20
200,190,20
200,190,20
200,190,20
200,190,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
200,225,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,221,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,219,20
220,219,20
220,219,20
220,219,20
220,219,20
220,219,20
220,219,20
220,219,20
220,219,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,186,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,231,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,230,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
220,213,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,221,20
200,223,20
200,223,20
200,223,20
200,223,20
200,223,20
200,223,20
200,223,20
200,223,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,214,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,183,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,217,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,216,20
200,171,20
200,171,20
200,171,20
200,171,20
200,171,20
200,171,20
200,171,20
200,171,20
