true_pos,obs_pos,true_var
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,71,20
88,68,20
88,68,20
88,68,20
88,68,20
88,68,20
88,68,20
88,68,20
88,68,20
88,68,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,116,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,104,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,147,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,118,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,58,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,52,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,82,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,67,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,64,20
88,77,20
88,77,20
88,77,20
88,77,20
88,77,20
88,77,20
88,77,20
88,100,20
88,100,20
88,100,20
88,100,20
88,100,20
88,100,20
88,100,20
88,100,20
88,80,20
88,80,20
88,80,20
88,80,20
88,80,20
88,80,20
88,80,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
88,72,20
118,147,20
118,147,20
118,147,20
118,147,20
118,147,20
118,147,20
118,147,20
118,147,20
118,133,20
118,133,20
118,133,20
118,133,20
118,133,20
118,133,20
118,133,20
118,133,20
118,133,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,123,20
118,105,20
118,105,20
118,105,20
118,105,20
118,105,20
118,105,20
118,105,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,104,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,140,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,121,20
118,144,20
118,144,20
118,144,20
118,144,20
118,144,20
118,144,20
118,144,20
