true_pos,obs_pos,true_var
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,357,20
16,357,20
16,357,20
16,357,20
16,357,20
16,357,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,351,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,65,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,12,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,27,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,20,20
16,0,20
16,0,20
16,0,20
16,0,20
16,0,20
16,0,20
16,0,20
16,0,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,356,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,32,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,346,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,4,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,15,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,14,20
16,39,20
16,39,20
16,39,20
16,39,20
16,39,20
16,39,20
16,39,20
16,39,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,18,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,29,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,43,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
16,35,20
336,349,20
336,349,20
336,349,20
336,349,20
336,349,20
336,349,20
336,349,20
336,349,20
336,349,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,347,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,322,20
336,355,20
336,355,20
