true_pos,obs_pos,true_var
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,39,20
33,39,20
33,39,20
33,39,20
33,39,20
33,39,20
33,39,20
33,39,20
33,39,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,348,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,34,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,32,20
33,12,20
33,12,20
33,12,20
33,12,20
33,12,20
33,12,20
33,12,20
33,12,20
33,12,20
33,28,20
33,28,20
33,28,20
33,28,20
33,28,20
33,28,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,75,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,76,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,67,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,37,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,48,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,42,20
63,38,20
63,38,20
63,38,20
63,38,20
63,38,20
63,38,20
63,38,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,81,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,55,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,49,20
63,25,20
63,25,20
63,25,20
63,25,20
63,25,20
63,25,20
63,25,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,77,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
63,73,20
103,102,20
103,102,20
103,102,20
103,102,20
103,102,20
103,102,20
103,102,20
103,102,20
103,102,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,108,20
103,127,20
103,127,20
103,127,20
103,127,20
103,127,20
103,127,20
103,106,20
103,106,20
103,106,20
103,106,20
103,106,20
103,106,20
103,106,20
103,106,20
103,106,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,96,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,121,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,93,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,92,20
103,87,20
103,87,20
103,87,20
103,87,20
103,87,20
103,87,20
103,87,20
103,87,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,120,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,100,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
103,97,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,155,20
143,142,20
143,142,20
143,142,20
143,142,20
143,142,20
143,142,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,116,20
143,149,20
143,149,20
143,149,20
143,149,20
143,149,20
143,149,20
143,149,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,171,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,144,20
143,147,20
143,147,20
143,147,20
143,147,20
143,147,20
143,147,20
143,147,20
143,147,20
143,147,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,131,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,145,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,134,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,136,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,122,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,137,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,115,20
143,151,20
143,151,20
143,151,20
143,151,20
143,151,20
143,151,20
143,135,20
143,135,20
143,135,20
143,135,20
143,135,20
143,135,20
143,135,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
143,160,20
183,164,20
183,164,20
183,164,20
183,164,20
183,164,20
183,164,20
183,164,20
183,164,20
183,204,20
183,204,20
183,204,20
183,204,20
183,204,20
183,204,20
183,204,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,154,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,147,20
183,189,20
183,189,20
183,189,20
183,189,20
183,189,20
183,189,20
183,189,20
183,189,20
183,189,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,214,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,175,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
183,184,20
