true_pos,obs_pos,true_var
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,116,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,110,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,124,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,133,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,115,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,134,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,104,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,128,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,122,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,131,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,123,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,130,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,136,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,127,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
130,117,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,103,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
110,108,10
